id,lga_id,ward_id,name,t_reg
1001417 ,7 ,2000070 ,DAN MAYAKIN KAROFI/K/G M/UNG,408 
1001418 ,7 ,2000070 ,BADOLE TAKUDU ISLAMIYYA,342 
1001419 ,7 ,2000070 ,UNG. MAGINA/K/G M/UNG.,268 
1001420 ,7 ,2000070 ,K/G. ALH. SHA'I,130 
1001421 ,7 ,2000070 ,UNG. DAN GONTU GIDAN KAWURI,104 
1001422 ,7 ,2000070 ,DUNGUN SAMBO DISPENSARY,60 
1001423 ,7 ,2000070 ,K/G MAI GARI. DAN SODA,14 
1001426 ,8 ,2000080 ,YALWA PRI.SCHOOL,1162 
1001427 ,8 ,2000080 ,GIDANDAWA/GAGARAU TSAKIYA OPENSPACE,1142 
1001428 ,8 ,2000080 ,GOBIRAWA/ABASAWA TSAKIYA OPENSPACE,1020 
1001429 ,8 ,2000080 ,UNG. BARAU UNGUWAR BARAU,889 
1001430 ,8 ,2000080 ,LAYIN MAHAUTA NEAR M/UNG. HOUSE,775 
1001431 ,8 ,2000080 ,JIBA K/GIDAN MAIUNGUWA,658 
1001432 ,8 ,2000080 ,YALWA TSAKIYA BALARABE C,606 
1001433 ,8 ,2000080 ,UNGUWAR BALARABE OPEN SPACE 1,587 
1001434 ,8 ,2000080 ,UNGUWAR BALARABE OPEN SPACE II,571 
1001435 ,8 ,2000080 ,MAGOGO GIDAN M. YUSUF,559 
1001436 ,8 ,2000080 ,KAROFI  KAROFI,494 
1001437 ,8 ,2000080 ,UNG.BAWA K/GIDAN M/UNGUWA,462 
1001438 ,8 ,2000080 ,UNG MADAKI UNGUWAR MADAKI,452 
1001439 ,8 ,2000080 ,ZAGE ZAGI GIDAN ALH.BALA,348 
1001440 ,8 ,2000080 ,GOBIRAWA DESPENSARY,209 
1001441 ,8 ,2000080 ,YELWA PRIMARY SCHOOL,205 
1001442 ,8 ,2000080 ,GAGARAU COMMUNITY PRIMARY SHOOL,138 
1001443 ,8 ,2000080 ,LAYIN MAHAUTA DESPENSARY,109 
1001444 ,8 ,2000080 ,UBG. MALAM BARAU PRIMARY SCHOOL,80 
1001447 ,8 ,2000083 ,TANDAMA YAMMA YAR YARA,1154 
1001448 ,8 ,2000083 ,KOKI PRI.SCHOOL,996 
1001449 ,8 ,2000083 ,BARE BARI K/MAIUNGUWA,916 
1001450 ,8 ,2000083 ,TANDAMA/R/BASAI NEAR SARKI HOUSE OPEN SPACE,749 
1001452 ,8 ,2000083 ,BUZAYE/UNG.HABIBU TSAKIYA OPENSPACE,739 
1001453 ,8 ,2000083 ,RAFIN GORA GARI OPEN SPACE,680 
1001454 ,8 ,2000083 ,TATARIN TATARIN FULANI,629 
1001455 ,8 ,2000083 ,RAFIN GORA GARI,560 
1001456 ,8 ,2000083 ,UNG. TAFIDA GIDAN M.MUSA,550 
1001457 ,8 ,2000083 ,UNG. TSAMIYA UNG. TSAMIYA,531 
1001458 ,8 ,2000083 ,UNG. DANTALLE UNG. DANTALLE OPENSPACE,420 
1001459 ,8 ,2000083 ,SANDADA SANDADA OPEN SPACE,401 
1001460 ,8 ,2000083 ,RABEJI K/MAIUNGUWA,391 
1001461 ,8 ,2000083 ,TATARIN MAKAMA TATARIN MAKAMA,367 
1001462 ,8 ,2000083 ,UNG ROGO UNG.ROGO,323 
1001463 ,8 ,2000083 ,SARKIN FADA S/FADA,274 
1001464 ,8 ,2000083 ,TANDAMA MODEL PRIMARY SCHOOL,126 
1001465 ,8 ,2000083 ,TANDAMA ABUBAKAR PRIMARY SCHOOL,112 
1001469 ,8 ,2000078 ,DANJA GARI TSAKIYA YAR YARA,1084 
1001470 ,8 ,2000078 ,DANJA GARI GINDIN BAGARUWA,1053 
1001471 ,8 ,2000078 ,DANJA GARI TSAKIIYA NEAR M/GARI HOUSE,1032 
1001473 ,8 ,2000078 ,DANJA K/GABAS NEAR S/KASUWA HOUSE,1017 
1001475 ,8 ,2000078 ,DANDAUDU 1 GIDAN JAMO OPEN SPACE,816 
1001476 ,8 ,2000078 ,DANJA GARI TSARIYA T.V CENTRE,809 
1001477 ,8 ,2000078 ,DANDAUDU II UNG. SALLAU PRI.SCHOOL,789 
1001478 ,8 ,2000078 ,UNG. MALAMAI UN G. MALAMAI,768 
1001479 ,8 ,2000078 ,DANJA GARI COURT AREA,743 
1001480 ,8 ,2000078 ,JANDA GIDAN ALH. DANBABA,701 
1001481 ,8 ,2000078 ,KAROFI FILIN TUKWANE,693 
1001482 ,8 ,2000078 ,DANJA/KAROFI CEDIYAR MASALLACI,640 
1001483 ,8 ,2000078 ,DOKA DOKA PRI. SCHOOL,542 
1001484 ,8 ,2000078 ,DAURA GIDAN BALA NAMARKA,519 
1001485 ,8 ,2000078 ,RAFIN KARA GIDAN M/KARAYE GIDAN MAIKARAYE,504 
1001487 ,8 ,2000078 ,MAJEDO PRI.SCHOOL,486 
1001488 ,8 ,2000078 ,UNG. MAGAJI GIDAN JIBIR,466 
1001489 ,8 ,2000078 ,DANJA/ PILOT PRIMARY SCHOOL,295 
1001490 ,8 ,2000078 ,DANJA / MASAKA OPEN SPACE,196 
1001491 ,8 ,2000078 ,UNG. NUHU DISPENSARY,191 
1001492 ,8 ,2000078 ,DANJA / MAKWALLAH PRIMARY SCHOOL,136 
1001493 ,8 ,2000078 ,UNG. SALLAU PRIMARY SCHOOL,136 
1001494 ,8 ,2000078 ,DANJA/ S/KASUWA BY KWAKWARE O/SPACE,101 
1001496 ,8 ,2000078 ,DANJA/ YAR-RAYA PUMP OPEN SPACE,88 
1001497 ,8 ,2000078 ,DAN DAUDU 1 DESPENSARY,59 
1001498 ,8 ,2000078 ,DANJA/ BY OVER HEAD TANK,50 
1001501 ,8 ,2000079 ,DANJA B K/KUDU PRI. SCHOOL,2035 
1001502 ,8 ,2000079 ,DANJA K/KUDU MODEL QURANIC SCHOOL,1275 
1001503 ,8 ,2000079 ,DANJA C K/KUDU PRI.SCHOOL,1131 
1001504 ,8 ,2000079 ,DANJA D K/YAMMA/SABON FEGI NEAR M/UNG. NABAYI HOUSE,1062 
1001506 ,8 ,2000079 ,DANJA T/KASUWA PRI.HEALTH CENTRE,993 
1001507 ,8 ,2000079 ,DANJA K/YAMMA S/FEGI ? BAKIN KWALTA,967 
1001508 ,8 ,2000079 ,TSINTSIYA PRI. SCHOOL,963 
1001509 ,8 ,2000079 ,DANJA T/KASUWA DISPENSARY,904 
1001510 ,8 ,2000079 ,TATARIN HABE MANGWARO,786 
1001511 ,8 ,2000079 ,RINJI GIDAN ALH. BAUSHE,712 
1001512 ,8 ,2000079 ,DANJA A K/KUDU PRI.SCHOOL,646 
1001513 ,8 ,2000079 ,DANJA E YARTASHA,507 
1001514 ,8 ,2000079 ,DOGO DAWA DOGON DAWA,482 
1001515 ,8 ,2000079 ,UNG.BALA GIDAN SHARA,453 
1001516 ,8 ,2000079 ,DORAYI G/ALH.YAMBE,391 
1001517 ,8 ,2000079 ,VETRINARY CLINIC DANJA,388 
1001518 ,8 ,2000079 ,DANJA/ SABONGARI PRIMARY SCHOOL,242 
1001519 ,8 ,2000079 ,DANJA/ COMPRIHENSIVE HEALTH CENTRE,215 
1001520 ,8 ,2000079 ,DANJA/ RINJI PRIMARY SCHOOL,195 
1001521 ,8 ,2000079 ,DANJA/ GOVT. SEC. SCHOOL,188 
1001522 ,8 ,2000079 ,DANJA/ GIRLS PRIMARY SCHOOL,159 
1001523 ,8 ,2000079 ,DANJA/ ANNEX PRI. SCH. BEHINDE MODEL PRI.,140 
1001525 ,8 ,2000079 ,DANJA/ RINJI PRIMARY SCHOOL,135 
1001526 ,8 ,2000079 ,TATARIN HABE MANGORORI PRIMARY SCHOOL,104 
1001528 ,8 ,2000079 ,DANJA/ TSINTSIYA PRIMARY SCHOOL,80 
1001529 ,8 ,2000079 ,DANJA/ TUDUN WADA PRIMARY SCHOOL,53 
1001532 ,8 ,2000084 ,TSANGAMAWA PRI.SCHOOL,930 
1001533 ,8 ,2000084 ,BABBAN RAFI A PRI SCHOOL II,865 
1001534 ,8 ,2000084 ,SARKI FADA PRI.SCHOOL,848 
1001535 ,8 ,2000084 ,TABANNI GIDAN NALABBE,808 
1001536 ,8 ,2000084 ,MAIZUMA NEAR ABDUK HOUSE,697 
1001537 ,8 ,2000084 ,DAURAKU NEAR INDA HOUSE,688 
1001538 ,8 ,2000084 ,BABBAN RAFI B PRI SCHOOL,687 
1001539 ,8 ,2000084 ,MADAWAKI NEAR M/UNG. HOUSE,639 
1001540 ,8 ,2000084 ,MASHIGINKADA M/KADA PRI SCHOOL,609 
1001541 ,8 ,2000084 ,TSANGAMAWA AREWA DUSTEN REME BAKIN HANYA,552 
1001543 ,8 ,2000084 ,UNG. ABDULKARIM UNG ABDULKARIM I,538 
1001544 ,8 ,2000084 ,KAURAN FAWA NEAR M/UNG.HOUSE,514 
1001545 ,8 ,2000084 ,UNG.GERO PRI.SCHOOL,502 
1001546 ,8 ,2000084 ,DUNDUBUS NEAR M/UNG. HOUSE,403 
1001547 ,8 ,2000084 ,UNG. MAHAUTA (DUGULAN) OPEN SPACE,186 
1001549 ,8 ,2000084 ,BABAN RAFI A PRIMARY SCHOOL,168 
1001550 ,8 ,2000084 ,TSANGAMAWA PRIMARY SCHOOL DANJA,125 
1001552 ,8 ,2000084 ,TABANNI PRIMARY SCHOOL DANJA,59 
1001553 ,8 ,2000084 ,DORAYI PRIMARY SCHOOL,16 
1001556 ,8 ,2000077 ,DABAI GABAS PRI SCHOOL,1405 
1001557 ,8 ,2000077 ,DABAI TSAKIYA NEAR MAGAJI HOUSE,1249 
1001558 ,8 ,2000077 ,DABAI GARI KTARDA PROJECT QUARTERS,1006 
1001560 ,8 ,2000077 ,UNG.BALA YAMMA MAKERA OPENSPACE,977 
1001561 ,8 ,2000077 ,UNG BALA GABAS DABAI PRI SCHOOL,969 
1001562 ,8 ,2000077 ,DABAI YAMMA B NEAR MAIGARI HOUSE,864 
1001563 ,8 ,2000077 ,UNG.YUSUF ADUWA OPEN SPACE,705 
1001564 ,8 ,2000077 ,UNG. MA GIDAN MA,636 
1001565 ,8 ,2000077 ,DABAI YAMMA NEAR RABO ROGO HOUSE,558 
1001567 ,8 ,2000077 ,UNG. JAJAYE NEAR ALH.SADAU HOUSE,538 
1001568 ,8 ,2000077 ,TAFIDA AREWA NEAR M/UNG. HOUSE,529 
1001569 ,8 ,2000077 ,DABAI GARI FILIN HAYA / ADUWA,472 
1001570 ,8 ,2000077 ,UNG. TAFIDA GABAS NEAR BAWA HOUSE,458 
1001572 ,8 ,2000077 ,GIDAN NALADI G/NALADI/MADAKIN OPEN SPACE,444 
1001574 ,8 ,2000077 ,UNG. DANBIRNI MADAKI PRI.SCHOOL,403 
1001575 ,8 ,2000077 ,MADAWAKI GIDAN NALADI,315 
1001576 ,8 ,2000077 ,DABAI GOVT. SECONDRY SCHOOL DABAI,263 
1001578 ,8 ,2000077 ,DABAI/ SANI DABAI PRIMARY SCHOOL,140 
1001579 ,8 ,2000077 ,JAKARA BY SOLAR TANK OPEN SPACE,123 
1001580 ,8 ,2000077 ,MAI GARI ROAD BY OLD COURT OPEN SPACE,115 
1001582 ,8 ,2000077 ,DABAI KOKI BY MONO PUMP OPEN SPACE,109 
1001583 ,8 ,2000077 ,MAI GARI ROAD BY SOLAR NEAR MOSQUE O/SPACE,97 
1001584 ,8 ,2000077 ,DABAI/ KTARDA QTRS OPEN SPACE,52 
1001585 ,8 ,2000077 ,UNG. BALA GABAS PRIMARY SCHOOL,13 
1001588 ,8 ,2000085 ,KOKAMI C T.V CENTRE,761 
1001589 ,8 ,2000085 ,KOKAMI A SHAISKAWA,653 
1001590 ,8 ,2000085 ,KOKAMI B SHAIKAWA,644 
1001591 ,8 ,2000085 ,SHAISKAWA NEAR LAMIS HOUSE,643 
1001592 ,8 ,2000085 ,UNG. DIKKO GIDAN YANBITA,613 
1001593 ,8 ,2000085 ,UNG. JAMO B PRI.SCHOOL,496 
1001594 ,8 ,2000085 ,GIDAN ABDU GIDAN ABDU,483 
1001595 ,8 ,2000085 ,UNG. YANKAJI YANKAJI PRI.,441 
1001596 ,8 ,2000085 ,KOKAMI GARI GIDAN S/MAGINA,416 
1001597 ,8 ,2000085 ,UNG. DANMALAM NEAR DANMALAM HOUSE,412 
1001598 ,8 ,2000085 ,UNG.SODANGI UNG.SODANGI OPEN SPACE,408 
1001599 ,8 ,2000085 ,TASHAR KADE TASHAR KADE,373 
1001600 ,8 ,2000085 ,UNG. RINJI NEAR TUKUR HOUSE,319 
1001601 ,8 ,2000085 ,UNG. JAMO A NEAR M/UNG. HOUSE,282 
1001602 ,8 ,2000085 ,GIDAN AMADU NEAR BALA YARO HOUSE,255 
1001603 ,8 ,2000085 ,GIDAN SHANONO GIDAN SHANONO,178 
1001606 ,8 ,2000086 ,DANDAGA GARIN M DANDANGA G.MALAM OPEN SPACE,826 
1001607 ,8 ,2000086 ,UNG. SAI SAI PRI. SCHOOL,671 
1001608 ,8 ,2000086 ,ALHAYAZAWA D/BANJENI DANBANJENI,652 
1001609 ,8 ,2000086 ,BAZANGA BAZANGA,638 
1001610 ,8 ,2000086 ,GIDAN GARBA FANKAU TSAKIYA OPEN SPACE,638 
1001611 ,8 ,2000086 ,KIRARE KIRARE,629 
1001612 ,8 ,2000086 ,BAZANGA GARI/H.BAZ TSAKIYA OPEN SPACE,611 
1001613 ,8 ,2000086 ,TUDUN JAE K/GIDAN AL. HALIRU,538 
1001614 ,8 ,2000086 ,UNG. ANGO K/GIDAN M/UNG,455 
1001615 ,8 ,2000086 ,UNG. ADA G/ALH.ADA,447 
1001616 ,8 ,2000086 ,DOKA NEAR MUDIS HOUSE,378 
1001617 ,8 ,2000086 ,UNG. SAMBO/U.ADAMU TSAKIYA OPEN SPACE,375 
1001618 ,8 ,2000086 ,UNG. UMARU UNG. LALLE,372 
1001619 ,8 ,2000086 ,UNG. MAKERA GIDAN MAKERA OPEN SPACE,273 
1001620 ,8 ,2000086 ,DANDANGA PRIMARY SCHOOL,253 
1001623 ,8 ,2000081 ,KAHUTU A PRI. SCHOOL,874 
1001624 ,8 ,2000081 ,KAHUTU C GIDAN RIMI,803 
1001625 ,8 ,2000081 ,KAHUTU B GIDAN MABUGA,685 
1001626 ,8 ,2000081 ,UNG. MADAKI WANGARAWA OPEN SPACE,650 
1001627 ,8 ,2000081 ,ABDULKARIM A HURGU,635 
1001628 ,8 ,2000081 ,UNG. SALE A GIDAN SALE,574 
1001629 ,8 ,2000081 ,KAHUTU D GIDAN BAJIDA,571 
1001630 ,8 ,2000081 ,ABDULKARIM B GIDAN M/UNG.SANI,570 
1001631 ,8 ,2000081 ,UNG.SALE B GIDAN DANIYA,557 
1001632 ,8 ,2000081 ,MADAKI GIDAN ALH. ZUGA,500 
1001633 ,8 ,2000081 ,ABDULKARIM C HURGU,407 
1001634 ,8 ,2000081 ,KAHUTU - RAFIN BARWA,348 
1001635 ,8 ,2000081 ,KAHUTU PRIMARY SCHOOL,187 
1001636 ,8 ,2000081 ,KAHUTU PRIMARY SCHOOL,156 
1001639 ,8 ,2000082 ,UNG. MADAKI/G.D.MALAM AT FILI OPEN SPACE,827 
1001640 ,8 ,2000082 ,DAN MAIGAUTA A PRI SCHOOL,812 
1001641 ,8 ,2000082 ,DAN MAIGAUTA C NEAR M/UNG HOUSE,752 
1001642 ,8 ,2000082 ,KWARI NEAR M/UNG. HOUSE,736 
1001643 ,8 ,2000082 ,UNG. BALA NEAR BALA HOUSE,652 
1001644 ,8 ,2000082 ,DAN MAIGAUTA B NEAR M/UNG HOUSE,634 
1001645 ,8 ,2000082 ,CHEDIYA C TSAKIYA OPEN SPACE,612 
1001646 ,8 ,2000082 ,UNG. FURE NEAR M/UNG HOUSE,569 
1001647 ,8 ,2000082 ,CHEDIYA A PRI SCHOOL,564 
1001648 ,8 ,2000082 ,UNG. YAKUBU NEAR ALH. MAUDE HOUSE,508 
1001649 ,8 ,2000082 ,CHEDIYA B GIDAN JATAU OPEN SPACE,497 
1001650 ,8 ,2000082 ,UNG. UMARU G/MAIUNG.BARAU,303 
1001651 ,8 ,2000082 ,DAN MAIGAUTA PRIMARY SCHOOL,201 
1001652 ,8 ,2000082 ,UNG MADAKI PRIMARY SCHOOL.,84 
1001654 ,9 ,2000095 ,MARA A PRI.SCHOOL,1060 
1001655 ,9 ,2000095 ,UNG. SAMAILA ZAMFARA GANGARA,1014 
1001656 ,9 ,2000095 ,BICHI NASARAWA PRI SCHOOL,996 
1001657 ,9 ,2000095 ,UNG. MAKAMA PRI. SCHOOL,989 
1001658 ,9 ,2000095 ,SAKWATAWA PRI SCHOOL,857 
1001659 ,9 ,2000095 ,UNG. SAMAILA ZAMFARA B K/GIDAN A YAHAYA,838 
1001660 ,9 ,2000095 ,UNGUWAR ALI ZAMFARA B KWAKWARA GORA,802 
1001661 ,9 ,2000095 ,GAZARWAI/ISALIHAWA -GAZARWA,790 
1001662 ,9 ,2000095 ,UNGUWAR ALI ZAMFARA A YARA,703 
1001663 ,9 ,2000095 ,MARA B DISPENSARY,685 
1001664 ,9 ,2000095 ,DUTSEN DADI PRI.SCHOOL,596 
1001665 ,9 ,2000095 ,MARKE PRI.SCHOOL,584 
1001666 ,9 ,2000095 ,SHAWAIRE PRI SCHOOL,524 
1001667 ,9 ,2000095 ,GAMKAI GAMKAI,335 
1001668 ,9 ,2000095 ,UNG. GYADA/SALIHAWA - SALIHAWA,271 
1001669 ,9 ,2000095 ,MAKAMA PRI. SCH,179 
1001670 ,9 ,2000095 ,DANMALAM PRI SCHOOL,83 
1001671 ,9 ,2000095 ,MARA TV CENTRE,77 
1001672 ,9 ,2000095 ,GINDIN CEDIYA,67 
1001673 ,9 ,2000095 ,DOROWAR MAL. HASSAN,55 
1001675 ,9 ,2000088 ,DOMAWA - PRI.SCHOOL,829 
1001676 ,9 ,2000088 ,DAFTAU/ABUGAWA DAFTAU PRI. SCHOOL,714 
1001677 ,9 ,2000088 ,DANTAKURI A PRI SCHOOL,710 
1001678 ,9 ,2000088 ,GIDAN DANKWANDO GIDAN DAN KWANDO,702 
1001679 ,9 ,2000088 ,NASARAWA A PRI. SCHOOL,638 
1001680 ,9 ,2000088 ,BARE BARIN MASANA PRI.SCHOOL I,551 
1001681 ,9 ,2000088 ,AIDUN HASSAN AIDUN HASSAN,526 
1001682 ,9 ,2000088 ,BARE BARIN MASANA PRI.SCHOOL II,515 
1001683 ,9 ,2000088 ,NASARAWA B PRI.SCHOOL,503 
1001684 ,9 ,2000088 ,DAFA - DAFA,479 
1001685 ,9 ,2000088 ,UNG.MAKERA - MAKERA PRI SCHOOL,368 
1001686 ,9 ,2000088 ,DAN ALKIMA - ALKIMA,366 
1001687 ,9 ,2000088 ,UNG. ADAN UNG ADAN,341 
1001688 ,9 ,2000088 ,DANTAKURI/UNG JIDO - UNG JIDO,319 
1001689 ,9 ,2000088 ,DOMAWA GINDON FAMFO,152 
1001691 ,9 ,2000091 ,SABON GARI A PRI.SCHOOL,1790 
1001692 ,9 ,2000091 ,UNG. MATI JAGULAU,1739 
1001693 ,9 ,2000091 ,"UNG, BABALLE 'A' YARIMA PRI. SCHOOL",1457 
1001694 ,9 ,2000091 ,UNG. AMADI K/G AMADI II,1372 
1001695 ,9 ,2000091 ,UNG.AMADI K.G AMADI I,1287 
1001696 ,9 ,2000091 ,UNG. BABALLI 'B' YARIMA PRI SCHOOL,1068 
1001697 ,9 ,2000091 ,UNG. SANDA HEALTH CENTRE I,983 
1001698 ,9 ,2000091 ,UNG. DANTIYE 'B' GABACHIN KASUWA,912 
1001699 ,9 ,2000091 ,UNG. SANDA HEALTH CENTRE II,802 
1001700 ,9 ,2000091 ,UNG. AMADI K/G AMADI II,758 
1001701 ,9 ,2000091 ,SABON GARI B PRI.SCHOOL,680 
1001702 ,9 ,2000091 ,UNG. SANDA B HEALTH CENTRE,506 
1001703 ,9 ,2000091 ,GIDAN TAKI,226 
1001704 ,9 ,2000091 ,SABUWAR ABUJA G/FAMFO,156 
1001705 ,9 ,2000091 ,K/G UMMARU B/AKUSHI,120 
1001706 ,9 ,2000091 ,SABON GARI DISPENSARY,97 
1001707 ,9 ,2000091 ,GDSS DANMUSA,86 
1001708 ,9 ,2000091 ,YARA JAMSI JUNCTION,78 
1001709 ,9 ,2000091 ,ISLAMIYYA GINDIN DUTSE,78 
1001710 ,9 ,2000091 ,K/G ABDULMUMNI MAI HULA,73 
1001711 ,9 ,2000091 ,MAISHANU PRI. SCH,71 
1001712 ,9 ,2000091 ,G/FAMFO BELLO MAI HALAWA,67 
1001713 ,9 ,2000091 ,YARA T.V CENTRE,57 
1001714 ,9 ,2000091 ,MAGAJIN MALAM PRI. SCH,55 
1001715 ,9 ,2000091 ,OLD INEC OFFICE,42 
1001717 ,9 ,2000092 ,GURZAR GAMJI PRI SCHOOL,813 
1001718 ,9 ,2000092 ,GURZAR KUKA PRI.SCHOOL,809 
1001719 ,9 ,2000092 ,KURECHI/BARZA - KURECI/BARZA,782 
1001720 ,9 ,2000092 ,AIDUN MANGWARO AIDUN MANGWARO,666 
1001721 ,9 ,2000092 ,UNG. KANAWA - UNG. KANAWA,536 
1001722 ,9 ,2000092 ,SHAKA FITO/MAIRABON TUWO,525 
1001723 ,9 ,2000092 ,GERECEN ANNA/G.KANAWA ? GERECEN ANNA,412 
1001724 ,9 ,2000092 ,AIDUN GADAJE PRI SCHOOL,323 
1001725 ,9 ,2000092 ,BAZAR JARI,98 
1001726 ,9 ,2000092 ,GURZAR DISPENSARY,43 
1001728 ,9 ,2000087 ,DAN ALI NORTH PRI SCHOOL,796 
1001729 ,9 ,2000087 ,TASHAR BIRI PRI SCHOOL,796 
1001730 ,9 ,2000087 ,DAN ALI GABASAWA DAN ALI  GABASAWA,768 
1001731 ,9 ,2000087 ,DAN ALI SOUTH DISPENSARY I,672 
1001732 ,9 ,2000087 ,TASHAR KADANYA - TASHA KADANYA,652 
1001733 ,9 ,2000087 ,DAN ALI SOUTH DISPENSARY II,576 
1001734 ,9 ,2000087 ,GADAWA PRI.SCHOOL,490 
1001735 ,9 ,2000087 ,AMARAWA SOUTH PRI.SCHOOL,464 
1001736 ,9 ,2000087 ,AMARAWA NORTH PRI SCHOOL,404 
1001737 ,9 ,2000087 ,KANAWA - KANAWA,338 
1001738 ,9 ,2000087 ,AMARAWA GIDAN MATSAU ? GIDAN MATSAU,319 
1001739 ,9 ,2000087 ,LUNGU - LUNGU,301 
1001740 ,9 ,2000087 ,GDSS DAN ALI,86 
1001741 ,9 ,2000087 ,GOBIRAWA GINDIN PAMFO,78 
1001742 ,9 ,2000087 ,TSAHAR BIRI DISPENSARY,66 
1001744 ,9 ,2000093 ,MAIDABINO SOUTH PRI SCHOOL,931 
1001745 ,9 ,2000093 ,SABON GARIN TABARAU PRI SCHOOL,825 
1001746 ,9 ,2000093 ,MAIDABINO EAST T.V VIEW CENTRE,822 
1001747 ,9 ,2000093 ,MAIDABINO NOTH DISPENSARY,770 
1001748 ,9 ,2000093 ,YAYA /KANGAR DUTSE - YAYA PRI. SCHOOL,734 
1001750 ,9 ,2000093 ,KULERE/RUNKA A KULERE PRI SCHOOL,729 
1001751 ,9 ,2000093 ,DACCI/KUNDUMA DACCI/KUDUMA,584 
1001752 ,9 ,2000093 ,KULERE/RUNKA B KULERE/RUNKA B,533 
1001753 ,9 ,2000093 ,TSATTSAGI GARI PRI SCHOOL,464 
1001754 ,9 ,2000093 ,YALWARI -YALWARI,452 
1001755 ,9 ,2000093 ,TABARAU GARI PRI. SCHOOL,430 
1001756 ,9 ,2000093 ,UNG. LAWO MAILAFIYA - UNG LAWO MAILAFIYA,408 
1001758 ,9 ,2000093 ,"TSATTSAGI UNG, MAIDARASU T.UNG.MAIDARASU",352 
1001760 ,9 ,2000093 ,K/G MAI UNGUWA SADA,40 
1001761 ,9 ,2000093 ,K/G IDAN LIMAN MAHAMMADU,38 
1001762 ,9 ,2000093 ,GDSS MAI DABINO,33 
1001764 ,9 ,2000094 ,GOBIRAWA BUDA PRI.SCHOOL,1052 
1001765 ,9 ,2000094 ,S/GARIN GOBIRAWA PRI SCHOOL,847 
1001766 ,9 ,2000094 ,DANGEZA PRI.SCHOOL,800 
1001767 ,9 ,2000094 ,FALALE DAN-ALI A,627 
1001768 ,9 ,2000094 ,LELETU PRI.SCHOOL,623 
1001769 ,9 ,2000094 ,DUNYA 'A' PRI SCHOOL,521 
1001770 ,9 ,2000094 ,FALALE DAN-ALI B,495 
1001771 ,9 ,2000094 ,UNG. ZAGADI UNG ZAGADI,359 
1001772 ,9 ,2000094 ,DUNYA B PRI SCHOOL,346 
1001773 ,9 ,2000094 ,UNG. LAWO/MAILAFIYA-UNG.LANO/MAILAFIYA,344 
1001775 ,9 ,2000094 ,MAKUKA PRI SCHOOL,312 
1001776 ,9 ,2000094 ,RUGAR DAN MALAM,300 
1001777 ,9 ,2000094 ,DANGEZA DISPENSARY,53 
1001778 ,9 ,2000094 ,GOBIRAWA DISPENSARY,42 
1001779 ,9 ,2000094 ,K/GIDAN MAI UNGUWA,38 
1001781 ,9 ,2000089 ,DANDIRE 'A' DISPENSARY,796 
1001782 ,9 ,2000089 ,KAIGA GARI PRI SCHOOL,643 
1001783 ,9 ,2000089 ,FARWA PRI.SCHOOL,640 
1001784 ,9 ,2000089 ,DANDIRE 'B' PRI.SCHOOL,618 
1001785 ,9 ,2000089 ,KABUKE 'B' PRI.SCHOOL,568 
1001786 ,9 ,2000089 ,FARWA BURWAYE FARWA BURWAYE,484 
1001787 ,9 ,2000089 ,KABUKE A PRI SCHOOL,475 
1001788 ,9 ,2000089 ,AJIWA/MAI KWAURA - AJIWA/MAI KWAURA,465 
1001789 ,9 ,2000089 ,DANDIRE UNG.DAU - UNG. DAU,404 
1001790 ,9 ,2000089 ,AWALAR MAI KANO - A. MAI KANO,376 
1001791 ,9 ,2000089 ,YAR -YARA,42 
1001793 ,9 ,2000090 ,DANTUDU 'A' PRI SCHOOL,639 
1001794 ,9 ,2000090 ,DANDUTU 'B' PRI. SCHOOL,594 
1001795 ,9 ,2000090 ,JIGAWA SAWAI JIGAWA,593 
1001796 ,9 ,2000090 ,DUFAR SAMA/TUBURI-TUBURI,496 
1001797 ,9 ,2000090 ,UNG. MALAMI 'A' PRI SCHOOL,470 
1001798 ,9 ,2000090 ,UNG. MALAMI 'B' PRI SCHOOL,456 
1001799 ,9 ,2000090 ,HANKIBIRI PRI SCHOOL,434 
1001800 ,9 ,2000090 ,GOBIRAWAR HASSAN - GOBIRAWAR HASSAN,405 
1001802 ,9 ,2000090 ,DUFAR MATO - DUFAR MATO D/TUDU,352 
1001804 ,9 ,2000090 ,RANJI/DANKAMTSA-D/T.R/DANKAMTSA,
1001807 ,9 ,2000096 ,YANTUMAKI CENTRAL I T.V. CENTRE,1367 
1001808 ,9 ,2000096 ,YANTUMAKI NORTH DAY SEC. SCHOOL,1140 
1001809 ,9 ,2000096 ,YANTUMAKI SOUTH - MODEL PRI SCHOOL II,1113 
1001810 ,9 ,2000096 ,YARA -YARA,1040 
1001811 ,9 ,2000096 ,YANTUMAKI SOUTH - MODEL PRI SCHOOL I,1011 
1001812 ,9 ,2000096 ,YANTUMAKI CENTRE II - YAR DOROWA,745 
1001813 ,9 ,2000096 ,YARDANKO - YARDANKO,648 
1001814 ,9 ,2000096 ,FAFAWA-FAFAWA,516 
1001815 ,9 ,2000096 ,YANTUMAKI CENTRAL II T.V. CENTRE,429 
1001816 ,9 ,2000096 ,JIRGA - JIRGA,390 
1001817 ,9 ,2000096 ,KWARARE -KWARARE,335 
1001818 ,9 ,2000096 ,DUNGAZA DISPENSARY,169 
1001819 ,9 ,2000096 ,KOFAR AREWA,102 
